Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kent Ridge,2022,9,26,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,9,27,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,9,28,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,9,29,19.0,17.8,18.8,19.0,-,-,-,-,-
Kent Ridge,2022,9,30,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,10,1,61.6,43.6,54.6,55.6,-,-,-,-,-
Kent Ridge,2022,10,2,20.8,13.4,13.8,13.8,-,-,-,-,-
Kent Ridge,2022,10,3,44.2,24.2,36.6,38.6,-,-,-,-,-
Kent Ridge,2022,10,4,1.4,1.2,1.4,1.4,-,-,-,-,-
Kent Ridge,2022,10,5,130.6,37.8,65.8,109.6,-,-,-,-,-
Kent Ridge,2022,10,6,2.8,1.6,2.4,2.8,-,-,-,-,-
Kent Ridge,2022,10,7,12.6,2.6,3.8,6.6,-,-,-,-,-
Kent Ridge,2022,10,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,10,9,12.4,12.2,12.4,12.4,-,-,-,-,-
Kent Ridge,2022,10,10,16.0,16.0,16.0,16.0,-,-,-,-,-
Kent Ridge,2022,10,11,1.0,0.8,1.0,1.0,-,-,-,-,-
Kent Ridge,2022,10,12,56.2,23.2,25.4,33.0,-,-,-,-,-
Kent Ridge,2022,10,13,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,10,14,2.8,1.4,1.4,1.6,-,-,-,-,-
Kent Ridge,2022,10,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,10,16,77.0,35.8,45.6,54.4,-,-,-,-,-
Kent Ridge,2022,10,17,63.2,26.8,50.6,61.0,-,-,-,-,-
Kent Ridge,2022,10,18,1.8,1.8,1.8,1.8,-,-,-,-,-
Kent Ridge,2022,10,19,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,10,20,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,10,21,49.8,26.4,42.2,47.4,-,-,-,-,-
Kent Ridge,2022,10,22,1.6,0.8,1.0,1.2,-,-,-,-,-
Kent Ridge,2022,10,23,0.0,0.0,0.0,0.2,-,-,-,-,-
Kent Ridge,2022,10,24,0.8,0.2,0.4,0.6,-,-,-,-,-
Kent Ridge,2022,10,25,38.2,25.0,30.2,34.4,-,-,-,-,-
Kent Ridge,2022,10,26,22.0,9.8,9.8,11.4,-,-,-,-,-
Kent Ridge,2022,10,27,2.2,1.8,2.0,2.2,-,-,-,-,-
Kent Ridge,2022,10,28,1.4,0.8,1.2,1.4,-,-,-,-,-
Kent Ridge,2022,10,29,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,10,30,50.2,23.0,33.0,37.0,-,-,-,-,-
Kent Ridge,2022,10,31,4.8,5.8,26.4,35.6,-,-,-,-,-
Kent Ridge,2022,11,1,0.2,0.2,0.2,0.2,-,-,-,-,-
Kent Ridge,2022,11,2,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,11,3,0.6,0.2,0.2,0.4,-,-,-,-,-
Kent Ridge,2022,11,4,15.2,11.4,12.4,12.4,-,-,-,-,-
Kent Ridge,2022,11,5,45.0,24.2,33.2,38.4,-,-,-,-,-
Kent Ridge,2022,11,6,0.6,0.4,0.4,0.4,-,-,-,-,-
Kent Ridge,2022,11,7,5.0,1.6,2.8,4.0,-,-,-,-,-
Kent Ridge,2022,11,8,10.6,5.2,7.8,10.4,-,-,-,-,-
Kent Ridge,2022,11,9,0.2,0.2,0.2,0.2,-,-,-,-,-
Kent Ridge,2022,11,10,19.2,10.6,10.8,11.6,-,-,-,-,-
Kent Ridge,2022,11,11,4.0,3.6,3.6,3.6,-,-,-,-,-
Kent Ridge,2022,11,12,5.6,2.4,3.6,5.0,-,-,-,-,-
Kent Ridge,2022,11,13,31.0,16.2,22.0,29.6,-,-,-,-,-
Kent Ridge,2022,11,14,36.8,22.2,29.6,36.2,-,-,-,-,-
Kent Ridge,2022,11,15,4.8,2.4,3.4,3.8,-,-,-,-,-
Kent Ridge,2022,11,16,4.2,2.4,2.4,2.4,-,-,-,-,-
Kent Ridge,2022,11,17,3.2,2.2,2.8,3.0,-,-,-,-,-
Kent Ridge,2022,11,18,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,11,19,9.0,4.0,5.6,7.0,-,-,-,-,-
Kent Ridge,2022,11,20,1.4,0.4,0.6,0.8,-,-,-,-,-
Kent Ridge,2022,11,21,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,11,22,5.4,5.2,5.4,5.4,-,-,-,-,-
Kent Ridge,2022,11,23,1.6,1.0,1.2,1.4,-,-,-,-,-
Kent Ridge,2022,11,24,10.6,5.8,9.6,10.6,-,-,-,-,-
Kent Ridge,2022,11,25,6.2,3.4,8.4,13.2,-,-,-,-,-
Kent Ridge,2022,11,26,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,11,27,3.2,2.2,2.6,2.6,-,-,-,-,-
Kent Ridge,2022,11,28,3.8,3.8,3.8,3.8,-,-,-,-,-
Kent Ridge,2022,11,29,8.0,4.8,5.0,5.0,-,-,-,-,-
Kent Ridge,2022,11,30,12.4,7.2,7.6,8.0,-,-,-,-,-
Kent Ridge,2022,12,1,1.8,1.6,1.8,1.8,-,-,-,-,-
Kent Ridge,2022,12,2,2.8,2.8,2.8,2.8,-,-,-,-,-
Kent Ridge,2022,12,3,22.6,19.6,21.0,22.4,-,-,-,-,-
Kent Ridge,2022,12,4,5.4,3.6,4.0,4.6,-,-,-,-,-
Kent Ridge,2022,12,5,40.2,25.4,26.6,26.6,-,-,-,-,-
Kent Ridge,2022,12,6,6.2,5.0,5.8,6.2,-,-,-,-,-
Kent Ridge,2022,12,7,9.8,9.8,9.8,9.8,-,-,-,-,-
Kent Ridge,2022,12,8,15.6,13.0,14.2,15.2,-,-,-,-,-
Kent Ridge,2022,12,9,4.8,2.6,3.4,4.8,-,-,-,-,-
Kent Ridge,2022,12,10,0.6,0.6,0.6,0.6,-,-,-,-,-
Kent Ridge,2022,12,11,103.0,36.8,58.2,76.4,-,-,-,-,-
Kent Ridge,2022,12,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,12,13,6.6,4.4,4.6,4.6,-,-,-,-,-
Kent Ridge,2022,12,14,0.2,0.2,0.2,0.2,-,-,-,-,-
Kent Ridge,2022,12,15,3.8,0.8,1.2,2.0,-,-,-,-,-
Kent Ridge,2022,12,16,33.4,31.0,32.4,33.2,-,-,-,-,-
Kent Ridge,2022,12,17,2.6,1.6,1.6,2.6,-,-,-,-,-
Kent Ridge,2022,12,18,1.8,1.6,1.8,1.8,-,-,-,-,-
Kent Ridge,2022,12,19,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,12,20,2.0,2.0,2.0,2.0,-,-,-,-,-
Kent Ridge,2022,12,21,13.0,11.0,12.8,13.0,-,-,-,-,-
Kent Ridge,2022,12,22,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,12,23,6.8,3.6,3.8,3.8,-,-,-,-,-
Kent Ridge,2022,12,24,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,12,25,40.4,21.4,26.2,39.8,-,-,-,-,-
Kent Ridge,2022,12,26,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,12,27,0.2,0.2,0.2,0.2,-,-,-,-,-
Kent Ridge,2022,12,28,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,12,29,0.2,0.2,0.2,0.2,-,-,-,-,-
Kent Ridge,2022,12,30,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2022,12,31,0.6,0.2,0.2,0.2,-,-,-,-,-
Kent Ridge,2023,1,1,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,2,4.6,4.6,4.6,4.6,-,-,-,-,-
Kent Ridge,2023,1,3,2.2,1.4,1.4,1.4,-,-,-,-,-
Kent Ridge,2023,1,4,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,5,37.2,21.6,33.2,37.2,-,-,-,-,-
Kent Ridge,2023,1,6,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,8,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,9,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,10,4.4,4.4,4.4,4.4,-,-,-,-,-
Kent Ridge,2023,1,11,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,12,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,13,11.8,11.6,11.6,11.6,-,-,-,-,-
Kent Ridge,2023,1,14,0.4,0.4,0.4,0.4,-,-,-,-,-
Kent Ridge,2023,1,15,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,16,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,17,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,18,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,1,19,17.4,8.2,11.0,14.0,-,-,-,-,-
Kent Ridge,2023,1,20,9.2,3.0,3.6,3.8,-,-,-,-,-
Kent Ridge,2023,1,21,2.4,2.2,2.2,3.6,-,-,-,-,-
Kent Ridge,2023,1,22,63.0,22.2,27.2,36.2,-,-,-,-,-
Kent Ridge,2023,1,23,6.2,1.4,2.4,3.6,-,-,-,-,-
Kent Ridge,2023,1,24,22.2,1.8,3.4,5.8,-,-,-,-,-
Kent Ridge,2023,1,25,35.6,19.0,23.0,24.2,-,-,-,-,-
Kent Ridge,2023,1,26,5.4,2.0,3.0,4.0,-,-,-,-,-
Kent Ridge,2023,1,27,0.2,0.2,0.2,0.2,-,-,-,-,-
Kent Ridge,2023,1,28,6.6,2.0,3.0,4.0,-,-,-,-,-
Kent Ridge,2023,1,29,5.6,1.6,2.6,3.8,-,-,-,-,-
Kent Ridge,2023,1,30,6.6,1.6,2.2,2.8,-,-,-,-,-
Kent Ridge,2023,1,31,2.4,0.8,1.2,1.8,-,-,-,-,-
Kent Ridge,2023,2,1,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,2,2,73.8,34.8,66.8,72.8,-,-,-,-,-
Kent Ridge,2023,2,3,7.6,6.6,7.0,7.4,-,-,-,-,-
Kent Ridge,2023,2,4,6.4,1.2,2.2,4.0,-,-,-,-,-
Kent Ridge,2023,2,5,44.2,29.4,32.8,43.6,-,-,-,-,-
Kent Ridge,2023,2,6,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,2,7,0.0,0.0,0.0,0.0,-,-,-,-,-
Kent Ridge,2023,2,8,19.4,13.4,17.2,19.4,-,-,-,-,-
Kent Ridge,2023,2,9,1.0,0.8,0.8,0.8,-,-,-,-,-
Kent Ridge,2023,2,10,14.0,11.2,11.6,11.6,-,-,-,-,-
Kent Ridge,2023,2,11,1.2,0.8,0.8,0.8,-,-,-,-,-
Kent Ridge,2023,2,12,62.2,42.6,51.6,53.4,-,-,-,-,-
